cd,zip,city,state,res_ratio,bus_ratio,oth_ratio,tot_ratio
2407,21048,FINKSBURG,MD,0.000008602,0,0,7.32815E-06
2407,21117,OWINGS MILLS,MD,0.000344069,0.000148372,0,0.00030534
2407,21251,BALTIMORE,MD,0.000000000,5.93489E-05,0,4.88544E-06
2407,21065,HUNT VALLEY,MD,0.000000000,2.96745E-05,0,2.44272E-06
2407,21290,BALTIMORE,MD,0.000000000,2.96745E-05,0,2.44272E-06
2407,21136,REISTERSTOWN,MD,0.012051025,0.009614529,0.007282455,0.011536958
2407,21133,RANDALLSTOWN,MD,0.002537511,0.00086056,0.000297243,0.002252186
2407,21161,WHITE HALL,MD,0.001439356,0.000237396,3.71554E-05,0.001248229
2407,21203,BALTIMORE,MD,0.008811040,0.019021336,7.43108E-05,0.009077141
2407,21214,BALTIMORE,MD,0.013696823,0.00756699,0.013710337,0.013193121
2407,21231,BALTIMORE,MD,0.008315007,0.004480845,0.006836591,0.007902194
2407,21797,WOODBINE,MD,0.006778164,0.002373958,0.000928885,0.006031071
2407,21208,PIKESVILLE,MD,0.003059349,0.000118698,0,0.002616151
2407,21120,PARKTON,MD,0.003185508,0.00225526,0.000408709,0.002926376
2407,21102,MANCHESTER,MD,0.000057345,0,0,4.88544E-05
2407,21030,COCKEYSVILLE,MD,0.013347020,0.023413158,0.004012781,0.013561972
2407,21104,MARRIOTTSVILLE,MD,0.004085822,0.005608475,0.001709148,0.004054912
2407,21131,PHOENIX,MD,0.005628399,0.009584854,0.000891729,0.005642679
2407,21201,BALTIMORE,MD,0.037345850,0.11442476,0.049973991,0.044520983
2407,21205,BALTIMORE,MD,0.019666425,0.027864328,0.010849372,0.019761591
2407,21223,BALTIMORE,MD,0.039539291,0.041277189,0.046184142,0.040119205
2407,21270,BALTIMORE,MD,0.000097486,5.93489E-05,7.43108E-05,9.28233E-05
2407,21230,BALTIMORE,MD,0.003228516,0.002136562,0.001709148,0.003038742
2407,21794,WEST FRIENDSHIP,MD,0.002660802,0.000326419,0.000148622,0.002303483
2407,21082,HYDES,MD,0.000854439,0.000296745,0.000222932,0.000767014
2407,21723,COOKSVILLE,MD,0.001175570,0.000563815,7.43108E-05,0.001052812
2407,21224,BALTIMORE,MD,0.002749687,0.000563815,0.000445865,0.002418291
2407,20833,BROOKEVILLE,MD,0.000149097,0,0,0.000127021
2407,21263,BALTIMORE,MD,0.000000000,2.96745E-05,7.43108E-05,7.32815E-06
2407,21278,BALTIMORE,MD,0.000000000,5.93489E-05,0,4.88544E-06
2407,21045,COLUMBIA,MD,0.009717089,0.031217544,0.01110946,0.011578485
2407,21093,LUTHERVILLE TIMONIUM,MD,0.011331347,0.00252233,0.004644423,0.010166593
2407,21229,BALTIMORE,MD,0.056711214,0.019674174,0.050345545,0.05324393
2407,21074,HAMPSTEAD,MD,0.001413551,0.000207721,0.000148622,0.00123113
2407,21211,BALTIMORE,MD,0.009679815,0.016142912,0.006167794,0.009980947
2407,21765,LISBON,MD,0.000906049,0.0027894,3.71554E-05,0.001003957
2407,21092,LONG GREEN,MD,0.000000000,2.96745E-05,3.71554E-05,4.88544E-06
2407,21241,BALTIMORE,MD,0.000000000,5.93489E-05,0,4.88544E-06
2408,20903,SILVER SPRING,MD,0.010649163,0.002851227,0.027003069,0.010675939
2408,21783,SMITHSBURG,MD,0.001483974,0.000169716,0,0.001323551
2408,21771,MOUNT AIRY,MD,0.032289946,0.028410441,0.008864644,0.031075604
2408,20818,CABIN JOHN,MD,0.002099793,0.002070534,0.000750085,0.002045006
2408,20855,DERWOOD,MD,0.002406200,0.000135773,0,0.002135188
2408,20878,GAITHERSBURG,MD,0.000832107,6.78864E-05,6.81896E-05,0.000742674
2408,21719,CASCADE,MD,0.000087116,0,0,7.69198E-05
2408,20851,ROCKVILLE,MD,0.015527652,0.004819931,0.015001705,0.014670465
2408,20847,ROCKVILLE,MD,0.000615819,0.004785988,0.000136379,0.000923038
2408,20817,BETHESDA,MD,0.034269579,0.018906351,0.010433004,0.032141872
2408,20872,DAMASCUS,MD,0.007503980,0.011404908,0.003273099,0.007644238
2408,20906,SILVER SPRING,MD,0.080684310,0.014561624,0.108285032,0.076590914
2408,21704,FREDERICK,MD,0.004205593,0.000950409,0,0.003787638
2408,21787,TANEYTOWN,MD,0.000444591,6.78864E-05,0.000272758,0.000408471
2408,20916,SILVER SPRING,MD,0.003797050,0.005668511,0.000272758,0.003806205
2408,20824,BETHESDA,MD,0.002153865,0.008655511,0.000136379,0.002583445
2408,20825,CHEVY CHASE,MD,0.002192917,0.003597977,0.000136379,0.002222717
2408,20889,BETHESDA,MD,0.000000000,0.006720749,0.000136379,0.000530481
2408,20915,SILVER SPRING,MD,0.002574424,0.005023591,0.000136379,0.002670974
2408,21104,MARRIOTTSVILLE,MD,0.002538376,0.000203659,6.81896E-05,0.002259851
2408,20787,HYATTSVILLE,MD,0.003953258,0.00437867,0.000136379,0.003838033
2408,20871,CLARKSBURG,MD,0.000186248,0,0,0.000164449
2408,20907,SILVER SPRING,MD,0.002772688,0.008383965,0.000136379,0.003108621
2408,20857,ROCKVILLE,MD,0.000000000,6.78864E-05,0.000136379,1.06096E-05
2408,21758,KNOXVILLE,MD,0.000033044,0,0,2.91765E-05
2408,21775,NEW MIDWAY,MD,0.000000000,3.39432E-05,0,2.65241E-06
2408,21759,LADIESBURG,MD,0.000000000,3.39432E-05,0,2.65241E-06
2408,20814,BETHESDA,MD,0.049304575,0.107328332,0.083736788,0.05517803
2408,20891,KENSINGTON,MD,0.000609811,0.001357727,0.000136379,0.00064984
2408,20896,GARRETT PARK,MD,0.002403196,0.002070534,0.000272758,0.002294332
2408,20911,SILVER SPRING,MD,0.001225630,0.000848579,0.000272758,0.001159102
2408,20913,TAKOMA PARK,MD,0.002370152,0.005396965,0.000136379,0.002519787
2408,21774,NEW MARKET,MD,0.019504942,0.00885917,0.002795772,0.018023108
2408,21755,JEFFERSON,MD,0.001916549,0.000237602,0.000136379,0.001716108
2408,21778,ROCKY RIDGE,MD,0.001384842,0.000203659,0,0.001238674
2408,21754,IJAMSVILLE,MD,0.004109466,0.00064492,0.000340948,0.003692151
2408,21718,BURKITTSVILLE,MD,0.000219292,3.39432E-05,0,0.000196278
2408,20993,SILVER SPRING,MD,0.000000000,6.78864E-05,6.81896E-05,7.95722E-06
2408,21792,UNIONVILLE,MD,0.000000000,3.39432E-05,0,2.65241E-06
2408,20816,BETHESDA,MD,0.020171829,0.011880113,0.010364814,0.019142424
2408,20832,OLNEY,MD,0.000018024,0.000373375,6.81896E-05,4.77433E-05
2408,20895,KENSINGTON,MD,0.023632431,0.039441974,0.01882032,0.02468065
2408,20914,SILVER SPRING,MD,0.003316411,0.014799226,0.000136379,0.004090012
2408,21791,UNION BRIDGE,MD,0.005605455,0.001663216,0.010296625,0.005479874
2408,21784,SYKESVILLE,MD,0.044912734,0.047825939,0.044936925,0.04514132
2408,21770,MONROVIA,MD,0.008531347,0.004412613,0.001091033,0.007920088
2408,20833,BROOKEVILLE,MD,0.000048064,3.39432E-05,0,4.50909E-05
2408,20810,BETHESDA,MD,0.000000000,6.78864E-05,0,5.30481E-06
2408,20910,SILVER SPRING,MD,0.074027457,0.101863481,0.094033413,0.076980818
2408,20852,ROCKVILLE,MD,0.071215717,0.118699297,0.099352199,0.076020646
2408,20901,SILVER SPRING,MD,0.034717174,0.011269135,0.027071258,0.032587476
2408,20912,TAKOMA PARK,MD,0.027591697,0.017582567,0.074531197,0.028635389
2408,21157,WESTMINSTER,MD,0.035666436,0.069855063,0.089260143,0.040422688
2408,21158,WESTMINSTER,MD,0.015788999,0.002308136,0.009069212,0.014474187
2408,21702,FREDERICK,MD,0.014872781,0.010216897,0.012410501,0.014413181
2408,21703,FREDERICK,MD,0.010784343,0.003869522,0.008319127,0.01014811
2408,21773,MYERSVILLE,MD,0.006329418,0.001832932,0.000681896,0.005758376
2408,20892,BETHESDA,MD,0.000000000,3.39432E-05,0,2.65241E-06
2408,20811,BETHESDA,MD,0.000000000,6.78864E-05,0,5.30481E-06
2408,20850,ROCKVILLE,MD,0.053633332,0.114490343,0.097920218,0.060111507
2408,20815,CHEVY CHASE,MD,0.047222806,0.029802111,0.035731333,0.045414518
2408,20854,POTOMAC,MD,0.017182853,0.004752045,0.002454824,0.015638594
2408,20853,ROCKVILLE,MD,0.008636487,0.000712807,0.003818616,0.007829906
2408,20902,SILVER SPRING,MD,0.056204752,0.044126133,0.053324241,0.055148853
2408,20882,GAITHERSBURG,MD,0.008423203,0.002477852,0.001363791,0.007684024
2408,20904,SILVER SPRING,MD,0.016161495,0.008621567,0.005250597,0.015147898
2408,20918,SILVER SPRING,MD,0.002210941,0.004548386,0.000136379,0.002312899
2408,21701,FREDERICK,MD,0.012021989,0.009707749,0.00634163,0.011620196
2408,21788,THURMONT,MD,0.014554357,0.010216897,0.013501534,0.014174465
2408,21769,MIDDLETOWN,MD,0.013526991,0.006449204,0.004500511,0.012622806
2408,21780,SABILLASVILLE,MD,0.002087777,0.000543091,0,0.001885862
2408,20812,GLEN ECHO,MD,0.001123494,0.004242897,0.000409137,0.001339466
2408,20905,SILVER SPRING,MD,0.009720929,0.000441261,0.000272758,0.008628281
2408,21757,KEYMAR,MD,0.001838445,0.000237602,0.000409137,0.001657755
2408,20849,ROCKVILLE,MD,0.004442909,0.014867112,0.000136379,0.00508997
2408,20894,BETHESDA,MD,0.000000000,3.39432E-05,0,2.65241E-06
2408,21776,NEW WINDSOR,MD,0.007434888,0.002409966,0.002863962,0.00686443
2408,20848,ROCKVILLE,MD,0.002472288,0.006007943,0.000136379,0.002657712
2408,21714,BRADDOCK HEIGHTS,MD,0.001919553,0.002206307,0.000136379,0.0018726
2408,21727,EMMITSBURG,MD,0.005650515,0.004684159,0.003000341,0.005471916
2408,21797,WOODBINE,MD,0.003742978,0.00139167,0.002318445,0.00350383
2408,21793,WALKERSVILLE,MD,0.013238607,0.008825227,0.00150017,0.012437138
2408,21798,WOODSBORO,MD,0.002841780,0.000950409,0.000681896,0.002609969
2408,21048,FINKSBURG,MD,0.000126168,3.39432E-05,6.81896E-05,0.000116706
2408,21762,LIBERTYTOWN,MD,0.000000000,6.78864E-05,0,5.30481E-06
2501,01226,DALTON,MA,0.008424559,0.005217955,0.004035364,0.007885891
2501,01245,MONTEREY,MA,0.000399800,3.24097E-05,0.007960674,0.00087977
2501,01237,LANESBOROUGH,MA,0.006037265,0.00852374,0.013830295,0.00674983
2501,01259,SOUTHFIELD,MA,0.000635653,0.000518555,0.002201108,0.000731909
2501,01270,WINDSOR,MA,0.001208028,0.000421326,0.000146741,0.001076917
2501,01346,HEATH,MA,0.000169699,0,0.003631828,0.000389366
2501,01521,HOLLAND,MA,0.003839804,0.000615784,0.000550277,0.003373683
2501,01039,HAYDENVILLE,MA,0.001441005,0.000324097,0.001834257,0.001382495
2501,01338,BUCKLAND,MA,0.000152442,3.24097E-05,0.000623647,0.000174968
2501,01229,GLENDALE,MA,0.000000000,3.24097E-05,0.002127738,0.000145396
2501,01152,SPRINGFIELD,MA,0.000000000,6.48193E-05,0.000440222,3.45008E-05
2501,01535,NORTH BROOKFIELD,MA,0.000008629,0,0,7.39302E-06
2501,01263,STOCKBRIDGE,MA,0.000000000,3.24097E-05,0,2.46434E-06
2501,01115,SPRINGFIELD,MA,0.000000000,3.24097E-05,0,2.46434E-06
2501,01027,EASTHAMPTON,MA,0.028078027,0.039442554,0.022524671,0.028569105
2501,01033,GRANBY,MA,0.009960480,0.007000486,0.00143072,0.00916242
2501,01056,LUDLOW,MA,0.025492271,0.017728083,0.010638688,0.023904108
2501,01092,WEST WARREN,MA,0.000000000,0,0.01815914,0.001219849
2501,01256,SAVOY,MA,0.001078597,0.000226868,7.33703E-05,0.000946307
2501,01262,STOCKBRIDGE,MA,0.000000000,0,0.037565575,0.002523485
2501,01339,CHARLEMONT,MA,0.002347026,0.000453735,0.000403536,0.002072511
2501,01566,STURBRIDGE,MA,0.010699678,0.013806514,0.003705198,0.010466056
2501,01010,BRIMFIELD,MA,0.004855123,0.001361206,0.001027184,0.004332311
2501,01021,CHICOPEE,MA,0.002994184,0.005509642,7.33703E-05,0.002989246
2501,01080,THREE RIVERS,MA,0.003126492,0.002074218,0.000697017,0.002883279
2501,01011,CHESTER,MA,0.001541674,0.001328796,0.000550277,0.00145889
2501,01139,SPRINGFIELD,MA,0.002928030,0.004018798,7.33703E-05,0.002819206
2501,01350,MONROE BRIDGE,MA,0.000103545,0.000226868,7.33703E-05,0.000110895
2501,01570,WEBSTER,MA,0.000002876,0.000259277,0,2.21791E-05
2501,01111,SPRINGFIELD,MA,0.000000000,3.24097E-05,0,2.46434E-06
2501,01008,BLANDFORD,MA,0.001464015,0.000648193,0.002494589,0.001471212
2501,01020,CHICOPEE,MA,0.040526470,0.028326041,0.033236729,0.039109091
2501,01073,SOUTHAMPTON,MA,0.007584691,0.003435424,0.002274478,0.006912476
2501,01098,WORTHINGTON,MA,0.001512912,0.000226868,0.000366851,0.001338137
2501,01081,WALES,MA,0.002600137,0.000810241,0.000256796,0.002306623
2501,01109,SPRINGFIELD,MA,0.031932212,0.019121698,0.024542353,0.030461719
2501,01105,SPRINGFIELD,MA,0.016774335,0.023529412,0.040830551,0.01890396
2501,01223,BECKET,MA,0.004193584,0.00093988,3.66851E-05,0.003666939
2501,01151,INDIAN ORCHARD,MA,0.013179013,0.016853022,0.008327525,0.013132473
2501,01128,SPRINGFIELD,MA,0.003195522,0.001685302,0.000256796,0.002883279
2501,01301,GREENFIELD,MA,0.000307760,9.7229E-05,3.66851E-05,0.000273542
2501,01090,WEST SPRINGFIELD,MA,0.002367160,0.006968076,3.66851E-05,0.00256045
2501,01199,SPRINGFIELD,MA,0.000000000,0.000162048,0,1.23217E-05
2501,01059,NORTH AMHERST,MA,0.000000000,3.24097E-05,0,2.46434E-06
2501,01007,BELCHERTOWN,MA,0.000034515,0,0,2.95721E-05
2501,01079,THORNDIKE,MA,0.000000000,3.24097E-05,0.012949851,0.000872377
2501,01085,WESTFIELD,MA,0.050397786,0.046896775,0.036611761,0.049205496
2501,01101,SPRINGFIELD,MA,0.008628773,0.01419543,3.66851E-05,0.008474869
2501,01129,SPRINGFIELD,MA,0.008904894,0.009366391,0.002164423,0.00848719
2501,01240,LENOX,MA,0.008893389,0.010662778,0.011519131,0.009204314
2501,01254,RICHMOND,MA,0.001524417,0.000259277,3.66851E-05,0.00132828
2501,01337,BERNARDSTON,MA,0.003215656,0.001652893,0.003448402,0.003112463
2501,01507,CHARLTON,MA,0.016319886,0.010338681,0.006346528,0.015195127
2501,01222,ASHLEY FALLS,MA,0.000793847,0.000162048,0.000953813,0.000756553
2501,01343,DRURY,MA,0.000255987,0.000129639,7.33703E-05,0.000234112
2501,12168,STEPHENTOWN,NY,0.000011505,0,0,9.85736E-06
2501,01562,SPENCER,MA,0.000023010,0,0,1.97147E-05
2501,01012,CHESTERFIELD,MA,0.000307760,3.24097E-05,0.000220111,0.000280935
2501,01034,GRANVILLE,MA,0.002654786,0.000810241,0.000366851,0.002360839
2501,01030,FEEDING HILLS,MA,0.015635337,0.011991573,0.004475586,0.014608613
2501,01029,EAST OTIS,MA,0.000000000,0,0.015187644,0.001020237
2501,01071,RUSSELL,MA,0.000963546,0.000259277,0.010822114,0.00157225
2501,01075,SOUTH HADLEY,MA,0.023329326,0.019251337,0.017608863,0.022634972
2501,01095,WILBRAHAM,MA,0.018813601,0.017533625,0.003375032,0.017679182
2501,01227,DALTON,MA,0.000937660,0.002398315,7.33703E-05,0.000990665
2501,01201,PITTSFIELD,MA,0.066427170,0.072856911,0.053193441,0.066027088
2501,01220,ADAMS,MA,0.012836738,0.011213742,0.011482446,0.012622355
2501,01257,SHEFFIELD,MA,0.005694990,0.005282774,0.001797571,0.005401835
2501,01247,NORTH ADAMS,MA,0.026760701,0.031664236,0.023295059,0.026900746
2501,01253,OTIS,MA,0.000094917,9.7229E-05,0.019406435,0.001392353
2501,01267,WILLIAMSTOWN,MA,0.018888384,0.015945552,0.005906306,0.017792542
2501,01370,SHELBURNE FALLS,MA,0.006066027,0.00855615,0.00421879,0.00613128
2501,01367,ROWE,MA,0.000888764,0.000518555,0.000146741,0.000810768
2501,01550,SOUTHBRIDGE,MA,0.024997555,0.025538811,0.05025863,0.026735635
2501,01070,PLAINFIELD,MA,0.000851372,6.48193E-05,3.66851E-05,0.000736838
2501,01050,HUNTINGTON,MA,0.002953917,0.000615784,0.008584321,0.003154356
2501,01242,LENOX DALE,MA,0.000000000,0,0.009318023,0.000625943
2501,01009,BONDSVILLE,MA,0.000000000,3.24097E-05,0.019956712,0.001343066
2501,01032,GOSHEN,MA,0.000247358,0.000162048,0.002457904,0.000389366
2501,01264,TYRINGHAM,MA,0.000000000,0,0.004732382,0.0003179
2501,01260,SOUTH LEE,MA,0.000000000,0,0.003228292,0.000216862
2501,01540,OXFORD,MA,0.000020134,0,0,1.72504E-05
2501,01013,CHICOPEE,MA,0.030563114,0.02271917,0.036575076,0.030370538
2501,01040,HOLYOKE,MA,0.048758320,0.065953654,0.065703071,0.051204077
2501,01104,SPRINGFIELD,MA,0.027931338,0.02942797,0.016251513,0.02726054
2501,01225,CHESHIRE,MA,0.004242480,0.001263977,0.006383213,0.004159808
2501,01330,ASHFIELD,MA,0.001970236,0.000648193,0.001724201,0.001853184
2501,01238,LEE,MA,0.008715061,0.011148922,0.008987857,0.00891845
2501,01255,SANDISFIELD,MA,0.001380604,0.000291687,0.000953813,0.001269136
2501,01340,COLRAIN,MA,0.002456324,0.000550964,0.000293481,0.002166156
2501,01506,BROOKFIELD,MA,0.004092915,0.000842651,0.000880443,0.003629974
2501,01026,CUMMINGTON,MA,0.001619333,0.000777832,0.000880443,0.001505712
2501,01341,CONWAY,MA,0.001696992,9.7229E-05,0.002164423,0.00160675
2501,01515,EAST BROOKFIELD,MA,0.002226223,0.001004699,0.000110055,0.001991188
2501,01224,BERKSHIRE,MA,0.000310636,0,7.33703E-05,0.000271078
2501,01084,WEST CHESTERFIELD,MA,0.000138060,0,7.33703E-05,0.000123217
2501,01082,WARE,MA,0.000057525,3.24097E-05,0,5.17512E-05
2501,01022,CHICOPEE,MA,0.003635590,0.002981689,0.003668513,0.00358808
2501,01041,HOLYOKE,MA,0.005568435,0.013871334,0.000146741,0.005835559
2501,01089,WEST SPRINGFIELD,MA,0.037322319,0.05593907,0.035804688,0.038635938
2501,01096,WILLIAMSBURG,MA,0.003135121,0.000550964,0.000880443,0.00278717
2501,01083,WARREN,MA,0.000000000,0,0.056825269,0.003817264
2501,01119,SPRINGFIELD,MA,0.015258547,0.005930967,0.000917128,0.013585912
2501,01118,SPRINGFIELD,MA,0.017292061,0.005055907,0.001760886,0.015318344
2501,01103,SPRINGFIELD,MA,0.004895391,0.04456328,0.006640009,0.008028823
2501,01230,GREAT BARRINGTON,MA,0.014835737,0.032409658,0.014857478,0.01617347
2501,01235,HINSDALE,MA,0.002982679,0.001588073,0.005392714,0.003038532
2501,01518,FISKDALE,MA,0.005864689,0.004148436,0.002017682,0.005475766
2501,01585,WEST BROOKFIELD,MA,0.001000938,3.24097E-05,0,0.000860055
2501,01097,WORONOCO,MA,0.000000000,0,0.001980997,0.000133074
2501,01138,SPRINGFIELD,MA,0.003416994,0.004213256,7.33703E-05,0.00325293
2501,01236,HOUSATONIC,MA,0.001012443,0.000129639,0.016948531,0.002015831
2501,01014,CHICOPEE,MA,0.001843681,0.002106628,7.33703E-05,0.001744753
2501,01508,CHARLTON CITY,MA,0.000054649,0,3.66851E-05,4.92868E-05
2501,01830,HAVERHILL,MA,0.000008629,0,0,7.39302E-06
2501,01001,AGAWAM,MA,0.023660095,0.028585318,0.009501449,0.023083482
2501,01028,EAST LONGMEADOW,MA,0.020976547,0.029103873,0.003228292,0.020402279
2501,01069,PALMER,MA,0.010857873,0.014454708,0.007740563,0.010921959
2501,01057,MONSON,MA,0.010239477,0.005963377,0.004695697,0.009541928
2501,01077,SOUTHWICK,MA,0.011772523,0.007324583,0.001797571,0.010764241
2501,01107,SPRINGFIELD,MA,0.014430185,0.010630368,0.018929528,0.014443503
2501,01106,LONGMEADOW,MA,0.017798282,0.008750608,0.002201108,0.016062575
2501,01108,SPRINGFIELD,MA,0.031204519,0.017306757,0.044315639,0.031028517
2501,01144,SPRINGFIELD,MA,0.000000000,0.005185545,0.000183426,0.000406616
2501,01202,PITTSFIELD,MA,0.008950914,0.017760493,7.33703E-05,0.009024417
2501,01571,DUDLEY,MA,0.013296939,0.005995787,0.015921347,0.012918075
2501,01036,HAMPDEN,MA,0.007265427,0.005315184,0.001650831,0.006739973
2501,01266,WEST STOCKBRIDGE,MA,0.003045957,0.002592773,0.003558458,0.003045925
2501,01258,SOUTH EGREMONT,MA,0.002677796,0.001976989,0.001760886,0.002562915
2501,01244,MILL RIVER,MA,0.000000000,3.24097E-05,0.003558458,0.000241505
2501,01243,MIDDLEFIELD,MA,0.000000000,6.48193E-05,0.000440222,3.45008E-05
2502,01364,ORANGE,MA,0.010890647,0.012406289,0.006973454,0.010712392
2502,01379,WENDELL,MA,0.001109591,6.63438E-05,0.000437946,0.000979823
2502,01522,JEFFERSON,MA,0.004004046,0.000563922,0.001515968,0.003555645
2502,01537,NORTH OXFORD,MA,0.004819134,0.004809925,0.003874141,0.004747595
2502,01542,ROCHDALE,MA,0.003539981,0.002753267,0.000606387,0.003260183
2502,01570,WEBSTER,MA,0.024509162,0.018642606,0.041065894,0.025303669
2502,01605,WORCESTER,MA,0.034233698,0.032972865,0.069229214,0.036761029
2502,01607,WORCESTER,MA,0.013585792,0.007596364,0.024693438,0.013962474
2502,01609,WORCESTER,MA,0.024538910,0.027698534,0.059021695,0.027364327
2502,01004,AMHERST,MA,0.005913851,0.010283288,0.000134753,0.005813278
2502,01072,SHUTESBURY,MA,0.001823536,6.63438E-05,0.000842205,0.001616202
2502,01462,LUNENBURG,MA,0.000089243,0,0,7.57595E-05
2502,01342,DEERFIELD,MA,0.001273203,0.000928813,0.008455734,0.001785399
2502,01546,SHREWSBURY,MA,0.000000000,3.31719E-05,0,2.52532E-06
2502,01088,WEST HATFIELD,MA,0.000963827,0.001758111,0.000673764,0.001002551
2502,01301,GREENFIELD,MA,0.025782366,0.034233397,0.028062256,0.026596631
2502,01516,DOUGLAS,MA,0.009450857,0.002355205,0.001246463,0.008295664
2502,01529,MILLVILLE,MA,0.003191932,0.000431235,0.000505323,0.002780373
2502,01540,OXFORD,MA,0.015242742,0.014761494,0.006501819,0.014550872
2502,01588,WHITINSVILLE,MA,0.012910519,0.011344789,0.004345776,0.012149297
2502,01581,WESTBOROUGH,MA,0.027891480,0.051151065,0.016776715,0.028829011
2502,01585,WEST BROOKFIELD,MA,0.004518682,0.001525907,0.000909581,0.004020304
2502,01569,UXBRIDGE,MA,0.019559139,0.014794666,0.009062121,0.018409556
2502,01752,MARLBOROUGH,MA,0.000000000,9.95157E-05,0,7.57595E-06
2502,01007,BELCHERTOWN,MA,0.018990957,0.005639222,0.006266002,0.017020632
2502,01331,ATHOL,MA,0.018729177,0.013699993,0.010207519,0.017707518
2502,01354,GILL,MA,0.002034745,0.002023486,0.000673764,0.001931867
2502,01355,NEW SALEM,MA,0.001252380,0.000729782,6.73764E-05,0.001123766
2502,01453,LEOMINSTER,MA,0.058076511,0.076262191,0.064647622,0.059953534
2502,01520,HOLDEN,MA,0.019919086,0.015955682,0.00592912,0.018568651
2502,01505,BOYLSTON,MA,0.008415635,0.005838254,0.00148228,0.007699689
2502,01606,WORCESTER,MA,0.028022370,0.026073111,0.028803396,0.027932524
2502,01602,WORCESTER,MA,0.030568777,0.017448418,0.026748417,0.029283568
2502,01611,CHERRY VALLEY,MA,0.002701095,0.00139322,0.001819162,0.002535418
2502,01378,WARWICK,MA,0.001175036,0.000265375,6.73764E-05,0.001022753
2502,01380,WENDELL DEPOT,MA,0.000199310,3.31719E-05,0.000134753,0.000181823
2502,01586,WEST MILLBURY,MA,0.000023798,3.31719E-05,6.73764E-05,2.77785E-05
2502,01062,FLORENCE,MA,0.015968586,0.016884495,0.006838701,0.015353923
2502,01068,OAKHAM,MA,0.002225131,0.000895641,0.000269505,0.001977323
2502,01373,SOUTH DEERFIELD,MA,0.006416587,0.009254959,0.001684409,0.006277936
2502,01375,SUNDERLAND,MA,0.005672894,0.00245472,0.003065625,0.005232455
2502,01519,GRAFTON,MA,0.008237149,0.002023486,0.00296456,0.007368873
2502,01531,NEW BRAINTREE,MA,0.001133389,0.000464407,0.000202129,0.001012652
2502,01604,WORCESTER,MA,0.048670276,0.044317654,0.110901496,0.053003864
2502,01610,WORCESTER,MA,0.024622204,0.025210642,0.106420968,0.030798758
2502,01612,PAXTON,MA,0.005095788,0.001824454,0.000539011,0.004505164
2502,01747,HOPEDALE,MA,0.000121966,0.000464407,0.000202129,0.000154044
2502,01038,HATFIELD,MA,0.004854831,0.006236317,0.00296456,0.004818303
2502,01772,SOUTHBOROUGH,MA,0.000017849,0,0,1.51519E-05
2502,01601,WORCESTER,MA,0.003650048,0.003184502,6.73764E-05,0.003346044
2502,01094,WHEELWRIGHT,MA,0.000000000,3.31719E-05,0.000134753,1.26266E-05
2502,01826,DRACUT,MA,0.000008924,0,0,7.57595E-06
2502,01002,AMHERST,MA,0.033171704,0.029887879,0.025097696,0.032316473
2502,01082,WARE,MA,0.014918491,0.011975055,0.010308584,0.014348847
2502,01368,ROYALSTON,MA,0.001567706,0.000398063,0.000202129,0.001376297
2502,01545,SHREWSBURY,MA,0.050050571,0.038744775,0.021762566,0.04706937
2502,01527,MILLBURY,MA,0.019315207,0.017945996,0.011622423,0.018634309
2502,01536,NORTH GRAFTON,MA,0.009260471,0.007065614,0.006501819,0.008886588
2502,01532,NORTHBOROUGH,MA,0.019933960,0.030053738,0.008287293,0.019831309
2502,01583,WEST BOYLSTON,MA,0.009004641,0.013799509,0.006434443,0.009176999
2502,01564,STERLING,MA,0.009328891,0.00577191,0.000842205,0.00842193
2502,01590,SUTTON,MA,0.012788553,0.011046242,0.002728743,0.011901816
2502,01603,WORCESTER,MA,0.025713946,0.029323957,0.057842609,0.028397182
2502,01061,NORTHAMPTON,MA,0.004465136,0.008425662,3.36882E-05,0.004434455
2502,01093,WHATELY,MA,0.000000000,0,0.005154292,0.000386373
2502,01074,SOUTH BARRE,MA,0.000000000,3.31719E-05,0.007883035,0.000593449
2502,01844,METHUEN,MA,0.000038672,0,6.73764E-05,3.78797E-05
2502,01035,HADLEY,MA,0.009248572,0.023286672,0.004008894,0.009924493
2502,01039,HAYDENVILLE,MA,0.000410519,0,0.000303194,0.000371221
2502,01063,NORTHAMPTON,MA,0.000000000,0.00315133,0,0.000239905
2502,01376,TURNERS FALLS,MA,0.008829129,0.009188615,0.010140143,0.008954772
2502,01436,BALDWINVILLE,MA,0.003608401,0.001691767,0.001718097,0.003320791
2502,01535,NORTH BROOKFIELD,MA,0.006252975,0.00315133,0.006333378,0.006022879
2502,01543,RUTLAND,MA,0.010007139,0.002322033,0.001212775,0.008762848
2502,01562,SPENCER,MA,0.016096502,0.010581835,0.018798006,0.015879189
2502,01560,SOUTH GRAFTON,MA,0.005812708,0.002421548,0.006400755,0.005598626
2502,01568,UPTON,MA,0.011970490,0.00699927,0.002930872,0.010914417
2502,01613,WORCESTER,MA,0.004485959,0.013699993,6.73764E-05,0.004856183
2502,01756,MENDON,MA,0.008290695,0.009055928,0.001078022,0.007808278
2502,01003,AMHERST,MA,0.000455140,0.004776753,0.000168441,0.000762646
2502,01066,NORTH HATFIELD,MA,0.000000000,3.31719E-05,0.005693303,0.000429304
2502,01116,LONGMEADOW,MA,0.001285102,0.004511378,6.73764E-05,0.00143943
